,frame,human,point,x,y
0,3143,1,8,642,500
0,3143,1,9,602,608
0,3143,1,10,598,680
0,3143,1,11,710,494
0,3143,1,12,730,618
0,3143,1,13,764,682
0,3143,1,14,632,292
0,3143,1,15,654,290
0,3143,1,16,618,318
0,3143,1,17,668,314
0,3144,1,1,642,368
0,3144,1,2,604,380
0,3144,1,3,610,468
0,3144,1,4,600,424
0,3144,1,5,682,352
0,3144,1,6,698,430
0,3144,1,7,624,418
0,3144,1,8,646,506
0,3144,1,9,598,604
0,3144,1,10,600,678
0,3144,1,11,712,500
0,3144,1,12,728,620
0,3144,1,13,766,682
0,3144,1,14,616,300
0,3144,1,15,636,294
0,3144,1,16,606,324
0,3144,1,17,654,308
0,3145,1,1,642,368
0,3145,1,2,604,380
0,3145,1,3,610,468
0,3145,1,4,600,424
0,3145,1,5,682,352
0,3145,1,6,698,430
0,3145,1,7,624,418
0,3145,1,8,646,506
0,3145,1,9,598,604
0,3145,1,10,600,678
0,3145,1,11,712,500
0,3145,1,12,728,620
0,3145,1,13,766,682
0,3145,1,14,616,300
0,3145,1,15,636,294
0,3145,1,16,606,324
0,3145,1,17,654,308
0,3146,1,1,636,378
0,3146,1,2,598,396
0,3146,1,3,610,474
0,3146,1,4,586,414
0,3146,1,5,674,360
0,3146,1,6,678,438
0,3146,1,7,604,410
0,3146,1,8,646,510
0,3146,1,9,596,602
0,3146,1,10,600,680
0,3146,1,11,712,502
0,3146,1,12,728,620
0,3146,1,13,766,682
0,3146,1,14,602,312
0,3146,1,15,620,302
0,3146,1,16,594,334
0,3146,1,17,640,312
0,3147,1,1,636,378
0,3147,1,2,598,396
0,3147,1,3,610,474
0,3147,1,4,586,414
0,3147,1,5,674,360
0,3147,1,6,678,438
0,3147,1,7,604,410
0,3147,1,8,646,510
0,3147,1,9,596,602
0,3147,1,10,600,680
0,3147,1,11,712,502
0,3147,1,12,728,620
0,3147,1,13,766,682
0,3147,1,14,602,312
0,3147,1,15,620,302
0,3147,1,16,594,334
0,3147,1,17,640,312
0,3148,1,1,628,380
0,3148,1,2,590,398
0,3148,1,3,596,464
0,3148,1,4,570,408
0,3148,1,5,666,360
0,3148,1,6,652,436
0,3148,1,7,582,402
0,3148,1,8,642,510
0,3148,1,9,592,600
0,3148,1,10,602,682
0,3148,1,11,706,504
0,3148,1,12,728,624
0,3148,1,13,766,684
0,3148,1,14,590,322
0,3148,1,15,608,310
0,3148,1,16,586,342
0,3148,1,17,628,314
0,3149,1,1,628,380
0,3149,1,2,590,398
0,3149,1,3,596,464
0,3149,1,4,570,408
0,3149,1,5,666,360
0,3149,1,6,652,436
0,3149,1,7,582,402
0,3149,1,8,642,510
0,3149,1,9,592,600
0,3149,1,10,602,682
0,3149,1,11,706,504
0,3149,1,12,728,624
0,3149,1,13,766,684
0,3149,1,14,590,322
0,3149,1,15,608,310
0,3149,1,16,586,342
0,3149,1,17,628,314
0,3150,1,1,622,378
0,3150,1,2,586,396
0,3150,1,3,580,446
0,3150,1,4,550,402
0,3150,1,5,658,360
0,3150,1,6,634,426
0,3150,1,7,560,398
0,3150,1,8,640,508
0,3150,1,9,590,598
0,3150,1,10,602,684
0,3150,1,11,704,502
0,3150,1,12,730,624
0,3150,1,13,766,686
0,3150,1,14,580,332
0,3150,1,15,596,318
0,3150,1,16,578,350
0,3150,1,17,614,318
0,3151,1,1,622,378
0,3151,1,2,586,396
0,3151,1,3,580,446
0,3151,1,4,550,402
0,3151,1,5,658,360
0,3151,1,6,634,426
0,3151,1,7,560,398
0,3151,1,8,640,508
0,3151,1,9,590,598
0,3151,1,10,602,684
0,3151,1,11,704,502
0,3151,1,12,730,624
0,3151,1,13,766,686
0,3151,1,14,580,332
0,3151,1,15,596,318
0,3151,1,16,578,350
0,3151,1,17,614,318
0,3152,1,1,616,378
0,3152,1,2,586,396
0,3152,1,3,544,414
0,3152,1,4,530,388
0,3152,1,5,648,358
0,3152,1,6,610,416
0,3152,1,7,542,382
0,3152,1,8,640,506
0,3152,1,9,588,600
0,3152,1,10,602,686
0,3152,1,11,702,500
0,3152,1,12,728,624
0,3152,1,13,768,688
0,3152,1,14,570,338
0,3152,1,15,582,322
0,3152,1,16,568,358
0,3152,1,17,602,322
0,3153,1,1,616,378
0,3153,1,2,586,396
0,3153,1,3,544,414
0,3153,1,4,530,388
0,3153,1,5,648,358
0,3153,1,6,610,416
0,3153,1,7,542,382
0,3153,1,8,640,506
0,3153,1,9,588,600
0,3153,1,10,602,686
0,3153,1,11,702,500
0,3153,1,12,728,624
0,3153,1,13,768,688
0,3153,1,14,570,338
0,3153,1,15,582,322
0,3153,1,16,568,358
0,3153,1,17,602,322
0,3154,1,1,606,376
0,3154,1,2,580,394
0,3154,1,3,522,398
0,3154,1,4,506,376
0,3154,1,5,636,354
0,3154,1,6,592,400
0,3154,1,7,522,372
0,3154,1,8,636,508
0,3154,1,9,584,600
0,3154,1,10,600,686
0,3154,1,11,700,498
0,3154,1,12,728,622
0,3154,1,13,768,688
0,3154,1,14,560,346
0,3154,1,15,570,328
0,3154,1,16,558,362
0,3154,1,17,590,324
0,3155,1,1,606,376
0,3155,1,2,580,394
0,3155,1,3,522,398
0,3155,1,4,506,376
0,3155,1,5,636,354
0,3155,1,6,592,400
0,3155,1,7,522,372
0,3155,1,8,636,508
0,3155,1,9,584,600
0,3155,1,10,600,686
0,3155,1,11,700,498
0,3155,1,12,728,622
0,3155,1,13,768,688
0,3155,1,14,560,346
0,3155,1,15,570,328
0,3155,1,16,558,362
0,3155,1,17,590,324
0,3156,1,1,598,380
0,3156,1,2,572,402
0,3156,1,3,534,410
0,3156,1,4,524,384
0,3156,1,5,628,352
0,3156,1,6,594,398
0,3156,1,7,530,382
0,3156,1,8,632,504
0,3156,1,9,580,598
0,3156,1,10,600,686
0,3156,1,11,694,494
0,3156,1,12,728,618
0,3156,1,13,770,688
0,3156,1,14,548,348
0,3156,1,15,558,330
0,3156,1,16,548,366
0,3156,1,17,580,324
0,3157,1,1,598,380
0,3157,1,2,572,402
0,3157,1,3,534,410
0,3157,1,4,524,384
0,3157,1,5,628,352
0,3157,1,6,594,398
0,3157,1,7,530,382
0,3157,1,8,632,504
0,3157,1,9,580,598
0,3157,1,10,600,686
0,3157,1,11,694,494
0,3157,1,12,728,618
0,3157,1,13,770,688
0,3157,1,14,548,348
0,3157,1,15,558,330
0,3157,1,16,548,366
0,3157,1,17,580,324
0,3158,1,1,592,380
0,3158,1,2,564,404
0,3158,1,3,528,408
0,3158,1,4,524,386
0,3158,1,5,620,352
0,3158,1,6,594,404
0,3158,1,7,534,384
0,3158,1,8,624,502
0,3158,1,9,574,600
0,3158,1,10,600,686
0,3158,1,11,686,490
0,3158,1,12,726,616
0,3158,1,13,776,688
0,3158,1,14,536,348
0,3158,1,15,548,330
0,3158,1,16,538,364
0,3158,1,17,568,324
0,3159,1,1,592,380
0,3159,1,2,564,404
0,3159,1,3,528,408
0,3159,1,4,524,386
0,3159,1,5,620,352
0,3159,1,6,594,404
0,3159,1,7,534,384
0,3159,1,8,624,502
0,3159,1,9,574,600
0,3159,1,10,600,686
0,3159,1,11,686,490
0,3159,1,12,726,616
0,3159,1,13,776,688
0,3159,1,14,536,348
0,3159,1,15,548,330
0,3159,1,16,538,364
0,3159,1,17,568,324
0,3160,1,1,580,380
0,3160,1,2,554,404
0,3160,1,3,522,408
0,3160,1,4,516,392
0,3160,1,5,610,352
0,3160,1,6,584,402
0,3160,1,7,530,386
0,3160,1,8,618,500
0,3160,1,9,570,602
0,3160,1,10,600,686
0,3160,1,11,678,488
0,3160,1,12,724,616
0,3160,1,13,782,688
0,3160,1,14,528,348
0,3160,1,15,538,330
0,3160,1,16,528,364
0,3160,1,17,558,324
0,3161,1,1,580,380
0,3161,1,2,554,404
0,3161,1,3,522,408
0,3161,1,4,516,392
0,3161,1,5,610,352
0,3161,1,6,584,402
0,3161,1,7,530,386
0,3161,1,8,618,500
0,3161,1,9,570,602
0,3161,1,10,600,686
0,3161,1,11,678,488
0,3161,1,12,724,616
0,3161,1,13,782,688
0,3161,1,14,528,348
0,3161,1,15,538,330
0,3161,1,16,528,364
0,3161,1,17,558,324
0,3162,1,1,574,378
0,3162,1,2,544,404
0,3162,1,3,518,412
0,3162,1,4,508,396
0,3162,1,5,600,350
0,3162,1,6,582,400
0,3162,1,7,532,392
0,3162,1,8,608,500
0,3162,1,9,568,602
0,3162,1,10,600,686
0,3162,1,11,668,484
0,3162,1,12,724,612
0,3162,1,13,786,688
0,3162,1,14,520,348
0,3162,1,15,530,330
0,3162,1,16,520,362
0,3162,1,17,550,324
0,3163,1,1,574,378
0,3163,1,2,544,404
0,3163,1,3,518,412
0,3163,1,4,508,396
0,3163,1,5,600,350
0,3163,1,6,582,400
0,3163,1,7,532,392
0,3163,1,8,608,500
0,3163,1,9,568,602
0,3163,1,10,600,686
0,3163,1,11,668,484
0,3163,1,12,724,612
0,3163,1,13,786,688
0,3163,1,14,520,348
0,3163,1,15,530,330
0,3163,1,16,520,362
0,3163,1,17,550,324
0,3164,1,1,566,370
0,3164,1,2,536,388
0,3164,1,3,502,380
0,3164,1,5,594,350
0,3164,1,6,594,398
0,3164,1,7,542,398
0,3164,1,8,600,502
0,3164,1,9,562,604
0,3164,1,10,600,686
0,3164,1,11,658,482
0,3164,1,12,722,610
0,3164,1,13,788,686
0,3164,1,14,512,344
0,3164,1,15,524,328
0,3164,1,16,514,356
0,3164,1,17,544,320
0,3165,1,1,566,370
0,3165,1,2,536,388
0,3165,1,3,502,380
0,3165,1,5,594,350
0,3165,1,6,594,398
0,3165,1,7,542,398
0,3165,1,8,600,502
0,3165,1,9,562,604
0,3165,1,10,600,686
0,3165,1,11,658,482
0,3165,1,12,722,610
0,3165,1,13,788,686
0,3165,1,14,512,344
0,3165,1,15,524,328
0,3165,1,16,514,356
0,3165,1,17,544,320
0,3166,1,1,556,362
0,3166,1,2,524,376
0,3166,1,3,446,364
0,3166,1,4,378,340
0,3166,1,5,588,346
0,3166,1,6,620,394
0,3166,1,7,558,406
0,3166,1,8,592,498
0,3166,1,9,558,602
0,3166,1,10,600,688
0,3166,1,11,646,476
0,3166,1,12,722,604
0,3166,1,13,788,686
0,3166,1,14,506,336
0,3166,1,15,518,320
0,3166,1,16,506,344
0,3166,1,17,540,312
0,3167,1,1,556,362
0,3167,1,2,524,376
0,3167,1,3,446,364
0,3167,1,4,378,340
0,3167,1,5,588,346
0,3167,1,6,620,394
0,3167,1,7,558,406
0,3167,1,8,592,498
0,3167,1,9,558,602
0,3167,1,10,600,688
0,3167,1,11,646,476
0,3167,1,12,722,604
0,3167,1,13,788,686
0,3167,1,14,506,336
0,3167,1,15,518,320
0,3167,1,16,506,344
0,3167,1,17,540,312
0,3168,1,1,552,348
0,3168,1,2,516,362
0,3168,1,3,444,352
0,3168,1,4,368,338
0,3168,1,5,586,336
0,3168,1,6,640,386
0,3168,1,7,570,414
0,3168,1,8,580,486
0,3168,1,9,558,600
0,3168,1,10,600,688
0,3168,1,11,636,468
0,3168,1,12,714,596
0,3168,1,13,776,672
0,3168,1,14,502,324
0,3168,1,15,514,310
0,3168,1,17,536,300
0,3169,1,1,552,348
0,3169,1,2,516,362
0,3169,1,3,444,352
0,3169,1,4,368,338
0,3169,1,5,586,336
0,3169,1,6,640,386
0,3169,1,7,570,414
0,3169,1,8,580,486
0,3169,1,9,558,600
0,3169,1,10,600,688
0,3169,1,11,636,468
0,3169,1,12,714,596
0,3169,1,13,776,672
0,3169,1,14,502,324
0,3169,1,15,514,310
0,3169,1,17,536,300
0,3170,1,1,546,330
0,3170,1,2,506,342
0,3170,1,3,446,328
0,3170,1,4,370,312
0,3170,1,5,584,318
0,3170,1,6,644,368
0,3170,1,7,586,418
0,3170,1,8,572,474
0,3170,1,9,564,596
0,3170,1,10,600,686
0,3170,1,11,624,452
0,3170,1,12,694,578
0,3170,1,13,756,638
0,3170,1,14,498,310
0,3170,1,15,514,296
0,3170,1,17,536,284
0,3171,1,1,546,330
0,3171,1,2,506,342
0,3171,1,3,446,328
0,3171,1,4,370,312
0,3171,1,5,584,318
0,3171,1,6,644,368
0,3171,1,7,586,418
0,3171,1,8,572,474
0,3171,1,9,564,596
0,3171,1,10,600,686
0,3171,1,11,624,452
0,3171,1,12,694,578
0,3171,1,13,756,638
0,3171,1,14,498,310
0,3171,1,15,514,296
0,3171,1,17,536,284
0,3172,1,1,546,310
0,3172,1,2,508,320
0,3172,1,3,452,286
0,3172,1,4,402,246
0,3172,1,5,584,300
0,3172,1,6,648,342
0,3172,1,7,602,396
0,3172,1,8,566,456
0,3172,1,9,572,586
0,3172,1,10,600,682
0,3172,1,11,618,436
0,3172,1,12,684,558
0,3172,1,13,734,596
0,3172,1,14,496,290
0,3172,1,15,516,282
0,3172,1,17,538,266
0,3173,1,1,546,310
0,3173,1,2,508,320
0,3173,1,3,452,286
0,3173,1,4,402,246
0,3173,1,5,584,300
0,3173,1,6,648,342
0,3173,1,7,602,396
0,3173,1,8,566,456
0,3173,1,9,572,586
0,3173,1,10,600,682
0,3173,1,11,618,436
0,3173,1,12,684,558
0,3173,1,13,734,596
0,3173,1,14,496,290
0,3173,1,15,516,282
0,3173,1,17,538,266
0,3174,1,1,546,294
0,3174,1,2,506,304
0,3174,1,3,486,282
0,3174,1,5,584,284
0,3174,1,6,648,324
0,3174,1,7,610,380
0,3174,1,8,562,442
0,3174,1,9,576,572
0,3174,1,10,594,676
0,3174,1,11,618,424
0,3174,1,12,672,520
0,3174,1,13,706,560
0,3174,1,14,502,266
0,3174,1,15,520,260
0,3174,1,17,544,248
0,3175,1,1,546,294
0,3175,1,2,506,304
0,3175,1,3,486,282
0,3175,1,5,584,284
0,3175,1,6,648,324
0,3175,1,7,610,380
0,3175,1,8,562,442
0,3175,1,9,576,572
0,3175,1,10,594,676
0,3175,1,11,618,424
0,3175,1,12,672,520
0,3175,1,13,706,560
0,3175,1,14,502,266
0,3175,1,15,520,260
0,3175,1,17,544,248
0,3176,1,1,546,280
0,3176,1,2,508,284
0,3176,1,3,490,256
0,3176,1,5,586,276
0,3176,1,6,644,320
0,3176,1,7,614,374
0,3176,1,8,556,426
0,3176,1,9,578,562
0,3176,1,10,592,672
0,3176,1,11,612,408
0,3176,1,12,666,478
0,3176,1,13,664,522
0,3176,1,14,510,242
0,3176,1,15,528,238
0,3176,1,17,554,232
0,3177,1,1,546,280
0,3177,1,2,508,284
0,3177,1,3,490,256
0,3177,1,5,586,276
0,3177,1,6,644,320
0,3177,1,7,614,374
0,3177,1,8,556,426
0,3177,1,9,578,562
0,3177,1,10,592,672
0,3177,1,11,612,408
0,3177,1,12,666,478
0,3177,1,13,664,522
0,3177,1,14,510,242
0,3177,1,15,528,238
0,3177,1,17,554,232
0,3178,1,1,550,272
0,3178,1,2,504,268
0,3178,1,3,490,182
0,3178,1,4,474,112
0,3178,1,5,594,274
0,3178,1,6,640,326
0,3178,1,7,612,374
0,3178,1,8,550,420
0,3178,1,9,578,556
0,3178,1,10,588,666
0,3178,1,11,604,402
0,3178,1,12,672,448
0,3178,1,13,638,490
0,3178,1,14,516,226
0,3178,1,15,536,224
0,3178,1,17,562,226
0,3179,1,1,550,272
0,3179,1,2,504,268
0,3179,1,3,490,182
0,3179,1,4,474,112
0,3179,1,5,594,274
0,3179,1,6,640,326
0,3179,1,7,612,374
0,3179,1,8,550,420
0,3179,1,9,578,556
0,3179,1,10,588,666
0,3179,1,11,604,402
0,3179,1,12,672,448
0,3179,1,13,638,490
0,3179,1,14,516,226
0,3179,1,15,536,224
0,3179,1,17,562,226
0,3180,1,1,552,270
0,3180,1,2,508,258
0,3180,1,3,496,180
0,3180,1,4,484,112
0,3180,1,5,594,278
0,3180,1,6,638,332
0,3180,1,7,614,378
0,3180,1,8,546,424
0,3180,1,9,580,560
0,3180,1,10,590,666
0,3180,1,11,600,404
0,3180,1,12,676,440
0,3180,1,13,622,486
0,3180,1,14,522,220
0,3180,1,15,542,218
0,3180,1,16,514,224
0,3180,1,17,568,224
0,3181,1,1,552,270
0,3181,1,2,508,258
0,3181,1,3,496,180
0,3181,1,4,484,112
0,3181,1,5,594,278
0,3181,1,6,638,332
0,3181,1,7,614,378
0,3181,1,8,546,424
0,3181,1,9,580,560
0,3181,1,10,590,666
0,3181,1,11,600,404
0,3181,1,12,676,440
0,3181,1,13,622,486
0,3181,1,14,522,220
0,3181,1,15,542,218
0,3181,1,16,514,224
0,3181,1,17,568,224
0,3182,1,1,552,274
0,3182,1,2,508,264
0,3182,1,3,500,180
0,3182,1,4,490,112
0,3182,1,5,594,280
0,3182,1,6,636,336
0,3182,1,7,614,380
0,3182,1,8,542,424
0,3182,1,9,580,564
0,3182,1,10,592,666
0,3182,1,11,600,406
0,3182,1,12,678,460
0,3182,1,13,626,514
0,3182,1,14,526,216
0,3182,1,15,546,214
0,3182,1,16,516,220
0,3182,1,17,570,224
0,3183,1,1,552,274
0,3183,1,2,508,264
0,3183,1,3,500,180
0,3183,1,4,490,112
0,3183,1,5,594,280
0,3183,1,6,636,336
0,3183,1,7,614,380
0,3183,1,8,542,424
0,3183,1,9,580,564
0,3183,1,10,592,666
0,3183,1,11,600,406
0,3183,1,12,678,460
0,3183,1,13,626,514
0,3183,1,14,526,216
0,3183,1,15,546,214
0,3183,1,16,516,220
0,3183,1,17,570,224
0,3184,1,1,552,276
0,3184,1,2,508,266
0,3184,1,3,500,178
0,3184,1,4,490,108
0,3184,1,5,592,282
0,3184,1,6,636,338
0,3184,1,7,612,380
0,3184,1,8,538,426
0,3184,1,9,578,562
0,3184,1,10,592,668
0,3184,1,11,598,412
0,3184,1,12,670,502
0,3184,1,13,628,568
0,3184,1,14,528,214
0,3184,1,15,548,214
0,3184,1,17,570,226
0,3185,1,1,552,276
0,3185,1,2,508,266
0,3185,1,3,500,178
0,3185,1,4,490,108
0,3185,1,5,592,282
0,3185,1,6,636,338
0,3185,1,7,612,380
0,3185,1,8,538,426
0,3185,1,9,578,562
0,3185,1,10,592,668
0,3185,1,11,598,412
0,3185,1,12,670,502
0,3185,1,13,628,568
0,3185,1,14,528,214
0,3185,1,15,548,214
0,3185,1,17,570,226
0,3186,1,1,554,280
0,3186,1,2,510,276
0,3186,1,3,494,250
0,3186,1,5,596,280
0,3186,1,6,638,342
0,3186,1,7,612,390
0,3186,1,8,536,428
0,3186,1,9,566,562
0,3186,1,10,586,668
0,3186,1,11,598,418
0,3186,1,12,640,548
0,3186,1,13,632,628
0,3186,1,14,530,214
0,3186,1,15,550,212
0,3186,1,17,572,224
0,3187,1,1,554,280
0,3187,1,2,510,276
0,3187,1,3,494,250
0,3187,1,5,596,280
0,3187,1,6,638,342
0,3187,1,7,612,390
0,3187,1,8,536,428
0,3187,1,9,566,562
0,3187,1,10,586,668
0,3187,1,11,598,418
0,3187,1,12,640,548
0,3187,1,13,632,628
0,3187,1,14,530,214
0,3187,1,15,550,212
0,3187,1,17,572,224
0,3188,1,1,558,284
0,3188,1,2,514,284
0,3188,1,3,476,234
0,3188,1,4,440,188
0,3188,1,5,602,284
0,3188,1,6,640,348
0,3188,1,7,616,412
0,3188,1,8,538,420
0,3188,1,9,538,564
0,3188,1,10,570,670
0,3188,1,11,594,414
0,3188,1,12,616,568
0,3188,1,13,616,652
0,3188,1,14,534,216
0,3188,1,15,552,214
0,3188,1,17,576,226
0,3189,1,1,558,284
0,3189,1,2,514,284
0,3189,1,3,476,234
0,3189,1,4,440,188
0,3189,1,5,602,284
0,3189,1,6,640,348
0,3189,1,7,616,412
0,3189,1,8,538,420
0,3189,1,9,538,564
0,3189,1,10,570,670
0,3189,1,11,594,414
0,3189,1,12,616,568
0,3189,1,13,616,652
0,3189,1,14,534,216
0,3189,1,15,552,214
0,3189,1,17,576,226
0,3190,1,1,566,298
0,3190,1,2,522,296
0,3190,1,3,482,314
0,3190,1,4,432,332
0,3190,1,5,612,298
0,3190,1,6,648,368
0,3190,1,7,626,440
0,3190,1,8,544,436
0,3190,1,9,518,566
0,3190,1,10,518,678
0,3190,1,11,600,432
0,3190,1,12,608,530
0,3190,1,14,538,232
0,3190,1,15,556,230
0,3190,1,17,580,242
0,3191,1,1,566,298
0,3191,1,2,522,296
0,3191,1,3,482,314
0,3191,1,4,432,332
0,3191,1,5,612,298
0,3191,1,6,648,368
0,3191,1,7,626,440
0,3191,1,8,544,436
0,3191,1,9,518,566
0,3191,1,10,518,678
0,3191,1,11,600,432
0,3191,1,12,608,530
0,3191,1,14,538,232
0,3191,1,15,556,230
0,3191,1,17,580,242
0,3192,1,1,566,330
0,3192,1,2,518,332
0,3192,1,3,486,396
0,3192,1,4,450,466
0,3192,1,5,614,328
0,3192,1,6,652,394
0,3192,1,7,640,462
0,3192,1,8,546,458
0,3192,1,9,500,576
0,3192,1,10,462,676
0,3192,1,11,604,460
0,3192,1,12,618,596
0,3192,1,13,596,678
0,3192,1,14,536,260
0,3192,1,15,556,258
0,3192,1,17,578,268
0,3193,1,1,566,330
0,3193,1,2,518,332
0,3193,1,3,486,396
0,3193,1,4,450,466
0,3193,1,5,614,328
0,3193,1,6,652,394
0,3193,1,7,640,462
0,3193,1,8,546,458
0,3193,1,9,500,576
0,3193,1,10,462,676
0,3193,1,11,604,460
0,3193,1,12,618,596
0,3193,1,13,596,678
0,3193,1,14,536,260
0,3193,1,15,556,258
0,3193,1,17,578,268
0,3194,1,1,566,366
0,3194,1,2,516,372
0,3194,1,3,498,460
0,3194,1,4,476,540
0,3194,1,5,616,362
0,3194,1,6,652,422
0,3194,1,7,648,482
0,3194,1,8,546,490
0,3194,1,9,488,584
0,3194,1,10,430,674
0,3194,1,11,610,488
0,3194,1,12,626,600
0,3194,1,13,594,680
0,3194,1,14,530,298
0,3194,1,15,550,296
0,3194,1,17,574,300
0,3195,1,1,566,366
0,3195,1,2,516,372
0,3195,1,3,498,460
0,3195,1,4,476,540
0,3195,1,5,616,362
0,3195,1,6,652,422
0,3195,1,7,648,482
0,3195,1,8,546,490
0,3195,1,9,488,584
0,3195,1,10,430,674
0,3195,1,11,610,488
0,3195,1,12,626,600
0,3195,1,13,594,680
0,3195,1,14,530,298
0,3195,1,15,550,296
0,3195,1,17,574,300
0,3196,1,1,566,400
0,3196,1,2,520,410
0,3196,1,3,506,502
0,3196,1,4,486,590
0,3196,1,5,612,392
0,3196,1,6,658,440
0,3196,1,7,654,496
0,3196,1,8,548,510
0,3196,1,9,482,600
0,3196,1,10,416,674
0,3196,1,11,610,506
0,3196,1,12,630,600
0,3196,1,13,594,678
0,3196,1,14,526,354
0,3196,1,15,546,352
0,3196,1,17,570,342
0,3197,1,1,566,400
0,3197,1,2,520,410
0,3197,1,3,506,502
0,3197,1,4,486,590
0,3197,1,5,612,392
0,3197,1,6,658,440
0,3197,1,7,654,496
0,3197,1,8,548,510
0,3197,1,9,482,600
0,3197,1,10,416,674
0,3197,1,11,610,506
0,3197,1,12,630,600
0,3197,1,13,594,678
0,3197,1,14,526,354
0,3197,1,15,546,352
0,3197,1,17,570,342
0,3198,1,1,566,436
0,3198,1,2,518,448
0,3198,1,3,512,540
0,3198,1,4,494,618
0,3198,1,5,614,428
0,3198,1,6,656,458
0,3198,1,7,658,508
0,3198,1,8,548,522
0,3198,1,9,520,572
0,3198,1,11,608,520
0,3198,1,12,628,604
0,3198,1,13,594,682
0,3198,1,14,528,420
0,3198,1,15,550,416
0,3198,1,17,572,400
0,3199,1,1,566,436
0,3199,1,2,518,448
0,3199,1,3,512,540
0,3199,1,4,494,618
0,3199,1,5,614,428
0,3199,1,6,656,458
0,3199,1,7,658,508
0,3199,1,8,548,522
0,3199,1,9,520,572
0,3199,1,11,608,520
0,3199,1,12,628,604
0,3199,1,13,594,682
0,3199,1,14,528,420
0,3199,1,15,550,416
0,3199,1,17,572,400
0,3200,1,1,568,466
0,3200,1,2,518,476
0,3200,1,3,514,554
0,3200,1,4,502,626
0,3200,1,5,620,458
0,3200,1,6,652,482
0,3200,1,7,664,524
0,3200,1,8,548,530
0,3200,1,9,478,608
0,3200,1,10,404,682
0,3200,1,11,610,528
0,3200,1,12,622,606
0,3200,1,13,592,684
0,3200,1,14,534,462
0,3200,1,15,556,464
0,3200,1,17,580,444
0,3201,1,1,568,466
0,3201,1,2,518,476
0,3201,1,3,514,554
0,3201,1,4,502,626
0,3201,1,5,620,458
0,3201,1,6,652,482
0,3201,1,7,664,524
0,3201,1,8,548,530
0,3201,1,9,478,608
0,3201,1,10,404,682
0,3201,1,11,610,528
0,3201,1,12,622,606
0,3201,1,13,592,684
0,3201,1,14,534,462
0,3201,1,15,556,464
0,3201,1,17,580,444
0,3202,1,1,566,470
0,3202,1,2,518,480
0,3202,1,3,520,554
0,3202,1,4,514,622
0,3202,1,5,614,466
0,3202,1,6,644,514
0,3202,1,7,666,560
0,3202,1,8,546,538
0,3202,1,9,480,606
0,3202,1,10,406,680
0,3202,1,11,608,530
0,3202,1,12,622,610
0,3202,1,13,592,686
0,3202,1,14,540,476
0,3202,1,15,558,476
0,3202,1,17,580,456
0,3203,1,1,566,470
0,3203,1,2,518,480
0,3203,1,3,520,554
0,3203,1,4,514,622
0,3203,1,5,614,466
0,3203,1,6,644,514
0,3203,1,7,666,560
0,3203,1,8,546,538
0,3203,1,9,480,606
0,3203,1,10,406,680
0,3203,1,11,608,530
0,3203,1,12,622,610
0,3203,1,13,592,686
0,3203,1,14,540,476
0,3203,1,15,558,476
0,3203,1,17,580,456
0,3204,1,1,566,452
0,3204,1,2,520,458
0,3204,1,3,526,538
0,3204,1,4,526,618
0,3204,1,5,614,448
0,3204,1,6,634,536
0,3204,1,7,646,596
0,3204,1,8,546,528
0,3204,1,9,478,606
0,3204,1,10,412,680
0,3204,1,11,602,526
0,3204,1,12,620,604
0,3204,1,13,592,686
0,3204,1,14,550,462
0,3204,1,15,568,458
0,3204,1,16,534,450
0,3204,1,17,582,438
0,3205,1,1,566,452
0,3205,1,2,520,458
0,3205,1,3,526,538
0,3205,1,4,526,618
0,3205,1,5,614,448
0,3205,1,6,634,536
0,3205,1,7,646,596
0,3205,1,8,546,528
0,3205,1,9,478,606
0,3205,1,10,412,680
0,3205,1,11,602,526
0,3205,1,12,620,604
0,3205,1,13,592,686
0,3205,1,14,550,462
0,3205,1,15,568,458
0,3205,1,16,534,450
0,3205,1,17,582,438
0,3206,1,1,568,422
0,3206,1,2,524,428
0,3206,1,3,532,510
0,3206,1,4,530,580
0,3206,1,5,614,418
0,3206,1,6,608,506
0,3206,1,7,600,582
0,3206,1,8,554,512
0,3206,1,9,484,600
0,3206,1,10,426,680
0,3206,1,11,608,512
0,3206,1,12,612,600
0,3206,1,13,592,684
0,3206,1,14,554,436
0,3206,1,15,572,430
0,3206,1,16,538,422
0,3206,1,17,586,412
0,3207,1,1,568,422
0,3207,1,2,524,428
0,3207,1,3,532,510
0,3207,1,4,530,580
0,3207,1,5,614,418
0,3207,1,6,608,506
0,3207,1,7,600,582
0,3207,1,8,554,512
0,3207,1,9,484,600
0,3207,1,10,426,680
0,3207,1,11,608,512
0,3207,1,12,612,600
0,3207,1,13,592,684
0,3207,1,14,554,436
0,3207,1,15,572,430
0,3207,1,16,538,422
0,3207,1,17,586,412
0,3208,1,1,570,388
0,3208,1,2,528,388
0,3208,1,3,524,434
0,3208,1,4,530,484
0,3208,1,5,614,384
0,3208,1,6,592,438
0,3208,1,7,566,492
0,3208,1,8,564,496
0,3208,1,9,490,590
0,3208,1,10,456,682
0,3208,1,11,614,496
0,3208,1,12,608,604
0,3208,1,13,592,686
0,3208,1,14,562,408
0,3208,1,15,578,400
0,3208,1,16,544,388
0,3208,1,17,588,380
0,3209,1,1,570,388
0,3209,1,2,528,388
0,3209,1,3,524,434
0,3209,1,4,530,484
0,3209,1,5,614,384
