,frame,human,point,x,y
0,3396,1,10,686,697
0,3396,1,11,801,486
0,3396,1,12,836,604
0,3396,1,13,852,699
0,3396,1,14,782,285
0,3396,1,16,762,291
0,3398,1,0,764,293
0,3398,1,1,768,325
0,3398,1,2,723,325
0,3398,1,3,632,352
0,3398,1,4,561,382
0,3398,1,5,819,329
0,3398,1,6,903,354
0,3398,1,7,965,405
0,3398,1,8,731,482
0,3398,1,9,712,610
0,3398,1,10,686,697
0,3398,1,11,801,476
0,3398,1,12,829,565
0,3398,1,13,854,697
0,3398,1,14,751,287
0,3398,1,15,770,283
0,3398,1,16,733,295
0,3398,1,17,786,289
0,3400,1,0,758,256
0,3400,1,1,770,331
0,3400,1,2,721,329
0,3400,1,3,630,352
0,3400,1,4,563,388
0,3400,1,5,821,333
0,3400,1,6,905,354
0,3400,1,7,963,411
0,3400,1,8,733,484
0,3400,1,9,706,610
0,3400,1,10,690,699
0,3400,1,11,803,480
0,3400,1,12,842,594
0,3400,1,13,856,697
0,3400,1,14,745,260
0,3400,1,15,762,254
0,3400,1,16,733,293
0,3400,1,17,788,289
0,3402,1,0,764,258
0,3402,1,1,772,338
0,3402,1,2,721,338
0,3402,1,3,630,354
0,3402,1,4,569,392
0,3402,1,5,823,340
0,3402,1,6,907,356
0,3402,1,7,961,415
0,3402,1,8,731,486
0,3402,1,9,698,612
0,3402,1,10,688,706
0,3402,1,11,801,484
0,3402,1,12,850,602
0,3402,1,13,856,699
0,3402,1,14,749,260
0,3402,1,15,772,258
0,3402,1,16,735,293
0,3402,1,17,790,289
0,3404,1,0,764,264
0,3404,1,1,772,344
0,3404,1,2,723,344
0,3404,1,3,630,354
0,3404,1,4,573,401
0,3404,1,5,825,346
0,3404,1,6,910,358
0,3404,1,7,957,415
0,3404,1,8,729,492
0,3404,1,9,690,612
0,3404,1,10,688,708
0,3404,1,11,801,490
0,3404,1,12,856,598
0,3404,1,13,858,702
0,3404,1,14,749,264
0,3404,1,15,774,262
0,3404,1,16,737,297
0,3404,1,17,793,291
0,3406,1,0,768,272
0,3406,1,1,772,350
0,3406,1,2,723,350
0,3406,1,3,630,358
0,3406,1,4,577,413
0,3406,1,5,825,352
0,3406,1,6,912,362
0,3406,1,7,957,425
0,3406,1,8,729,496
0,3406,1,9,684,612
0,3406,1,10,688,704
0,3406,1,11,805,496
0,3406,1,12,860,602
0,3406,1,13,858,702
0,3406,1,14,751,270
0,3406,1,15,776,268
0,3406,1,16,737,301
0,3406,1,17,795,295
0,3408,1,0,770,285
0,3408,1,1,772,356
0,3408,1,2,721,358
0,3408,1,3,630,362
0,3408,1,4,585,423
0,3408,1,5,825,358
0,3408,1,6,914,366
0,3408,1,7,955,431
0,3408,1,8,731,500
0,3408,1,9,680,610
0,3408,1,10,686,704
0,3408,1,11,805,498
0,3408,1,12,862,590
0,3408,1,13,858,702
0,3408,1,14,756,281
0,3408,1,15,778,279
0,3408,1,16,739,307
0,3408,1,17,797,301
0,3410,1,0,772,301
0,3410,1,1,774,362
0,3410,1,2,723,362
0,3410,1,3,632,366
0,3410,1,4,591,433
0,3410,1,5,825,364
0,3410,1,6,916,370
0,3410,1,7,953,441
0,3410,1,8,731,506
0,3410,1,9,671,612
0,3410,1,10,686,704
0,3410,1,11,807,504
0,3410,1,12,862,580
0,3410,1,13,858,702
0,3410,1,14,758,293
0,3410,1,15,782,291
0,3410,1,16,741,313
0,3410,1,17,801,307
0,3412,1,0,774,315
0,3412,1,1,774,370
0,3412,1,2,723,370
0,3412,1,3,630,372
0,3412,1,4,600,445
0,3412,1,5,827,370
0,3412,1,6,916,374
0,3412,1,7,949,447
0,3412,1,8,729,510
0,3412,1,9,665,618
0,3412,1,10,686,704
0,3412,1,11,803,512
0,3412,1,12,864,586
0,3412,1,13,860,704
0,3412,1,14,762,307
0,3412,1,15,784,305
0,3412,1,16,743,319
0,3412,1,17,803,315
0,3414,1,0,776,333
0,3414,1,1,774,376
0,3414,1,2,725,376
0,3414,1,3,632,378
0,3414,1,4,606,453
0,3414,1,5,825,376
0,3414,1,6,916,378
0,3414,1,7,942,453
0,3414,1,8,729,516
0,3414,1,9,661,614
0,3414,1,10,686,704
0,3414,1,11,805,516
0,3414,1,12,873,600
0,3414,1,13,860,706
0,3414,1,14,762,321
0,3414,1,15,788,319
0,3414,1,16,745,327
0,3414,1,17,805,323
0,3416,1,0,778,350
0,3416,1,1,774,382
0,3416,1,2,725,382
0,3416,1,3,632,382
0,3416,1,4,614,464
0,3416,1,5,825,382
0,3416,1,6,916,382
0,3416,1,7,938,458
0,3416,1,8,731,523
0,3416,1,9,655,610
0,3416,1,10,686,704
0,3416,1,11,807,525
0,3416,1,12,879,596
0,3416,1,13,860,704
0,3416,1,14,764,338
0,3416,1,15,790,336
0,3416,1,16,745,338
0,3416,1,17,807,333
0,3418,1,0,780,366
0,3418,1,1,776,388
0,3418,1,2,725,388
0,3418,1,3,632,386
0,3418,1,4,620,470
0,3418,1,5,825,388
0,3418,1,6,914,384
0,3418,1,7,932,464
0,3418,1,8,729,527
0,3418,1,9,653,608
0,3418,1,10,686,704
0,3418,1,11,805,531
0,3418,1,12,881,602
0,3418,1,13,860,706
0,3418,1,14,766,354
0,3418,1,15,793,352
0,3418,1,16,745,346
0,3418,1,17,807,344
0,3420,1,0,780,378
0,3420,1,1,776,394
0,3420,1,2,727,392
0,3420,1,3,632,390
0,3420,1,4,626,474
0,3420,1,5,825,392
0,3420,1,6,914,388
0,3420,1,7,928,470
0,3420,1,8,729,531
0,3420,1,9,649,608
0,3420,1,10,686,704
0,3420,1,11,803,535
0,3420,1,12,881,604
0,3420,1,13,858,704
0,3420,1,14,768,368
0,3420,1,15,793,364
0,3420,1,16,749,358
0,3420,1,17,807,356
0,3422,1,0,782,390
0,3422,1,1,776,399
0,3422,1,2,727,397
0,3422,1,3,634,394
0,3422,1,4,630,478
0,3422,1,5,823,397
0,3422,1,6,914,392
0,3422,1,7,926,474
0,3422,1,8,731,535
0,3422,1,9,649,610
0,3422,1,10,686,706
0,3422,1,11,807,539
0,3422,1,12,881,602
0,3422,1,13,858,704
0,3422,1,14,770,380
0,3422,1,15,793,378
0,3422,1,16,751,368
0,3422,1,17,805,368
0,3424,1,0,782,401
0,3424,1,1,776,401
0,3424,1,2,729,401
0,3424,1,3,634,397
0,3424,1,4,632,480
0,3424,1,5,825,403
0,3424,1,6,912,397
0,3424,1,7,924,478
0,3424,1,8,729,535
0,3424,1,9,651,610
0,3424,1,10,686,706
0,3424,1,11,805,541
0,3424,1,12,885,606
0,3424,1,13,858,702
0,3424,1,14,770,390
0,3424,1,15,793,390
0,3424,1,16,753,378
0,3424,1,17,807,376
0,3426,1,0,782,413
0,3426,1,1,778,407
0,3426,1,2,731,405
0,3426,1,3,634,399
0,3426,1,4,632,482
0,3426,1,5,827,411
0,3426,1,6,912,401
0,3426,1,7,926,482
0,3426,1,8,729,537
0,3426,1,9,649,612
0,3426,1,10,686,708
0,3426,1,11,805,543
0,3426,1,12,889,602
0,3426,1,13,858,704
0,3426,1,14,772,403
0,3426,1,15,793,401
0,3426,1,16,756,388
0,3426,1,17,807,386
0,3428,1,0,780,419
0,3428,1,1,780,409
0,3428,1,2,733,405
0,3428,1,3,634,401
0,3428,1,4,628,486
0,3428,1,5,829,411
0,3428,1,6,914,405
0,3428,1,7,930,484
0,3428,1,8,729,537
0,3428,1,9,649,612
0,3428,1,10,686,708
0,3428,1,11,805,543
0,3428,1,12,895,600
0,3428,1,13,858,704
0,3428,1,14,770,409
0,3428,1,15,788,409
0,3428,1,16,756,392
0,3428,1,17,803,388
0,3430,1,1,780,413
0,3430,1,2,733,409
0,3430,1,3,634,403
0,3430,1,4,624,484
0,3430,1,5,821,417
0,3430,1,6,914,409
0,3430,1,7,934,488
0,3430,1,8,731,543
0,3430,1,9,647,612
0,3430,1,10,686,708
0,3430,1,11,805,545
0,3430,1,12,893,602
0,3430,1,13,858,706
0,3432,1,1,778,417
0,3432,1,2,731,413
0,3432,1,3,634,405
0,3432,1,4,618,484
0,3432,1,5,825,419
0,3432,1,6,914,411
0,3432,1,7,938,490
0,3432,1,8,729,543
0,3432,1,9,647,612
0,3432,1,10,686,708
0,3432,1,11,805,545
0,3432,1,12,895,600
0,3432,1,13,858,704
0,3432,1,15,795,407
0,3432,1,16,762,397
0,3432,1,17,805,399
0,3434,1,1,780,421
0,3434,1,2,733,415
0,3434,1,3,636,407
0,3434,1,4,610,484
0,3434,1,5,825,421
0,3434,1,6,916,413
0,3434,1,7,944,490
0,3434,1,8,731,545
0,3434,1,9,647,612
0,3434,1,10,686,708
0,3434,1,11,807,549
0,3434,1,12,895,604
0,3434,1,13,858,706
0,3434,1,17,801,405
0,3436,1,0,776,423
0,3436,1,1,780,423
0,3436,1,2,733,419
0,3436,1,3,636,409
0,3436,1,4,604,482
0,3436,1,5,827,421
0,3436,1,6,916,415
0,3436,1,7,953,490
0,3436,1,8,729,545
0,3436,1,9,647,612
0,3436,1,10,686,708
0,3436,1,11,803,549
0,3436,1,12,891,602
0,3436,1,13,858,704
0,3436,1,14,768,413
0,3436,1,16,758,405
0,3436,1,17,803,411
0,3438,1,0,776,431
0,3438,1,1,782,425
0,3438,1,2,735,423
0,3438,1,3,636,411
0,3438,1,4,595,482
0,3438,1,5,825,425
0,3438,1,6,916,419
0,3438,1,7,959,490
0,3438,1,8,729,547
0,3438,1,9,649,610
0,3438,1,10,688,710
0,3438,1,11,805,549
0,3438,1,12,891,604
0,3438,1,13,858,706
0,3438,1,17,801,417
0,3440,1,1,782,429
0,3440,1,2,735,425
0,3440,1,3,636,413
0,3440,1,4,589,480
0,3440,1,5,829,427
0,3440,1,6,916,419
0,3440,1,7,963,488
0,3440,1,8,729,547
0,3440,1,9,647,612
0,3440,1,10,686,708
0,3440,1,11,803,549
0,3440,1,12,891,600
0,3440,1,13,858,706
0,3440,1,16,760,415
0,3440,1,17,805,417
0,3442,1,1,784,431
0,3442,1,2,735,427
0,3442,1,5,827,431
0,3442,1,6,916,419
0,3442,1,7,967,486
0,3442,1,8,731,549
0,3442,1,9,647,612
0,3442,1,10,686,708
0,3442,1,11,807,551
0,3442,1,12,895,600
0,3442,1,13,858,706
0,3442,1,17,803,423
0,3444,1,1,784,435
0,3444,1,2,827,429
0,3444,1,3,916,419
0,3444,1,5,737,429
0,3444,1,6,639,413
0,3444,1,7,583,476
0,3444,1,8,733,553
0,3444,1,9,647,614
0,3444,1,10,686,708
0,3444,1,11,807,551
0,3444,1,12,891,602
0,3444,1,13,858,706
0,3444,1,16,807,415
0,3444,1,17,758,413
0,3446,1,1,784,437
0,3446,1,2,737,433
0,3446,1,5,827,433
0,3446,1,6,916,421
0,3446,1,7,971,484
0,3446,1,8,735,551
0,3446,1,9,649,614
0,3446,1,10,686,708
0,3446,1,11,805,549
0,3446,1,12,887,604
0,3446,1,13,858,706
0,3448,1,1,784,437
0,3448,1,2,735,433
0,3448,1,3,639,419
0,3448,1,4,579,478
0,3448,1,5,829,435
0,3448,1,6,916,421
0,3448,1,7,971,484
0,3448,1,8,731,551
0,3448,1,9,651,612
0,3448,1,10,686,708
0,3448,1,11,807,553
0,3448,1,12,895,604
0,3448,1,13,858,708
0,3448,1,16,760,427
0,3448,1,17,805,431
0,3450,1,0,776,449
0,3450,1,1,782,435
0,3450,1,2,733,433
0,3450,1,3,639,417
0,3450,1,4,581,478
0,3450,1,5,829,435
0,3450,1,6,916,423
0,3450,1,7,971,484
0,3450,1,8,731,553
0,3450,1,9,651,612
0,3450,1,10,686,708
0,3450,1,11,809,553
0,3450,1,12,895,606
0,3450,1,13,858,708
0,3450,1,14,772,439
0,3450,1,15,788,441
0,3450,1,16,760,429
0,3450,1,17,807,435
0,3452,1,1,784,439
0,3452,1,2,735,437
0,3452,1,3,639,421
0,3452,1,4,581,480
0,3452,1,5,829,437
0,3452,1,6,916,423
0,3452,1,7,971,484
0,3452,1,8,733,553
0,3452,1,9,649,614
0,3452,1,10,686,708
0,3452,1,11,807,553
0,3452,1,12,893,606
0,3452,1,13,858,708
0,3452,1,16,760,431
0,3452,1,17,805,435
0,3454,1,1,784,441
0,3454,1,2,735,439
0,3454,1,3,639,423
0,3454,1,4,581,484
0,3454,1,5,827,439
0,3454,1,6,916,423
0,3454,1,7,969,484
0,3454,1,8,733,555
0,3454,1,9,649,614
0,3454,1,10,686,708
0,3454,1,11,807,555
0,3454,1,12,893,606
0,3454,1,13,858,708
0,3454,1,16,762,435
0,3454,1,17,807,437
0,3456,1,0,778,458
0,3456,1,1,782,443
0,3456,1,2,735,439
0,3456,1,3,639,425
0,3456,1,4,583,488
0,3456,1,5,829,441
0,3456,1,6,916,425
0,3456,1,7,969,486
0,3456,1,8,733,555
0,3456,1,9,649,612
0,3456,1,10,686,708
0,3456,1,11,807,555
0,3456,1,12,899,606
0,3456,1,13,858,708
0,3456,1,15,793,447
0,3456,1,16,762,437
0,3456,1,17,805,441
0,3458,1,1,784,443
0,3458,1,2,735,441
0,3458,1,3,641,425
0,3458,1,4,585,490
0,3458,1,5,829,443
0,3458,1,6,916,425
0,3458,1,7,969,488
0,3458,1,8,733,559
0,3458,1,9,649,612
0,3458,1,10,686,708
0,3458,1,11,809,557
0,3458,1,12,897,608
0,3458,1,13,858,708
0,3458,1,16,762,439
0,3458,1,17,807,443
0,3460,1,1,782,447
0,3460,1,2,735,445
0,3460,1,3,639,429
0,3460,1,4,587,492
0,3460,1,5,829,443
0,3460,1,6,916,427
0,3460,1,7,969,490
0,3460,1,8,735,561
0,3460,1,9,649,614
0,3460,1,10,686,708
0,3460,1,11,809,559
0,3460,1,12,893,610
0,3460,1,13,858,708
0,3460,1,16,760,441
0,3460,1,17,811,449
0,3462,1,1,784,449
0,3462,1,2,735,447
0,3462,1,5,829,445
0,3462,1,6,916,427
0,3462,1,7,969,492
0,3462,1,8,737,561
0,3462,1,9,649,614
0,3462,1,10,686,708
0,3462,1,11,807,559
0,3462,1,12,897,610
0,3462,1,13,860,708
0,3462,1,16,762,445
0,3462,1,17,815,455
0,3464,1,1,782,453
0,3464,1,2,735,447
0,3464,1,5,829,447
0,3464,1,6,918,429
0,3464,1,7,967,496
0,3464,1,8,745,563
0,3464,1,9,649,612
0,3464,1,10,688,708
0,3464,1,11,811,559
0,3464,1,12,901,606
0,3464,1,13,858,710
0,3466,1,1,784,455
0,3466,1,2,735,449
0,3466,1,3,639,437
0,3466,1,4,595,504
0,3466,1,5,827,451
0,3466,1,6,918,431
0,3466,1,7,963,500
0,3466,1,8,741,563
0,3466,1,9,649,612
0,3466,1,10,686,708
0,3466,1,11,809,561
0,3466,1,12,899,608
0,3466,1,13,858,710
0,3468,1,1,782,455
0,3468,1,2,735,453
0,3468,1,3,641,437
0,3468,1,4,600,506
0,3468,1,5,829,449
0,3468,1,6,918,431
0,3468,1,7,961,502
0,3468,1,8,737,563
0,3468,1,9,649,612
0,3468,1,10,686,708
0,3468,1,11,813,563
0,3468,1,12,899,606
0,3468,1,13,858,710
0,3468,1,16,760,451
0,3468,1,17,805,453
0,3470,1,1,782,455
0,3470,1,2,735,453
0,3470,1,3,639,443
0,3470,1,4,604,510
0,3470,1,5,827,451
0,3470,1,6,918,433
0,3470,1,7,957,504
0,3470,1,8,737,565
0,3470,1,9,649,614
0,3470,1,10,686,708
0,3470,1,11,813,565
0,3470,1,12,901,608
0,3470,1,13,858,708
0,3472,1,1,782,458
0,3472,1,2,827,449
0,3472,1,3,918,435
0,3472,1,5,737,453
0,3472,1,6,639,441
0,3472,1,7,608,512
0,3472,1,8,747,567
0,3472,1,9,649,612
0,3472,1,10,686,706
0,3472,1,11,811,565
0,3472,1,12,901,608
0,3472,1,13,858,710
0,3472,1,17,758,449
0,3474,1,1,780,460
0,3474,1,2,733,458
0,3474,1,3,639,447
0,3474,1,4,612,521
0,3474,1,5,823,453
0,3474,1,6,920,439
0,3474,1,7,951,514
0,3474,1,8,737,567
0,3474,1,9,647,614
0,3474,1,10,688,708
0,3474,1,11,807,565
0,3474,1,12,901,608
0,3474,1,13,858,710
0,3476,1,1,780,462
0,3476,1,2,827,451
0,3476,1,3,918,441
0,3476,1,4,944,516
0,3476,1,5,735,460
0,3476,1,6,639,447
0,3476,1,7,616,523
0,3476,1,8,807,563
0,3476,1,9,897,612
0,3476,1,10,860,706
0,3476,1,11,743,563
0,3476,1,12,649,616
0,3476,1,16,807,439
0,3476,1,17,753,445
0,3478,1,1,780,464
0,3478,1,2,827,453
0,3478,1,3,918,445
0,3478,1,5,733,462
0,3478,1,6,639,451
0,3478,1,7,620,527
0,3478,1,8,807,565
0,3478,1,9,895,612
0,3478,1,11,741,565
0,3478,1,12,645,614
0,3478,1,13,686,708
0,3478,1,16,807,439
0,3478,1,17,751,445
0,3480,1,1,780,464
0,3480,1,2,827,453
0,3480,1,3,918,451
0,3480,1,4,938,527
0,3480,1,5,733,464
0,3480,1,6,639,455
0,3480,1,7,622,531
0,3480,1,8,737,567
0,3480,1,9,645,614
0,3480,1,10,688,710
0,3480,1,11,811,565
0,3480,1,12,903,612
0,3480,1,13,858,710
0,3480,1,16,807,441
0,3480,1,17,753,453
0,3482,1,1,778,466
0,3482,1,2,827,455
0,3482,1,3,918,455
0,3482,1,4,934,531
0,3482,1,5,731,466
0,3482,1,6,639,458
0,3482,1,7,626,533
0,3482,1,8,807,565
0,3482,1,11,743,565
0,3482,1,12,649,616
0,3482,1,16,803,439
0,3482,1,17,747,447
0,3484,1,1,776,466
0,3484,1,2,823,453
0,3484,1,3,918,462
0,3484,1,5,729,466
0,3484,1,6,636,462
0,3484,1,7,630,535
0,3484,1,8,805,565
0,3484,1,9,891,614
0,3484,1,10,860,708
0,3484,1,11,741,567
0,3484,1,12,645,616
0,3484,1,16,799,441
0,3484,1,17,747,447
0,3486,1,1,778,466
0,3486,1,2,727,468
0,3486,1,3,639,466
0,3486,1,4,634,541
0,3486,1,5,825,460
0,3486,1,6,918,468
0,3486,1,7,926,549
0,3486,1,8,735,571
0,3486,1,9,643,612
0,3486,1,10,690,710
0,3486,1,11,811,567
0,3486,1,12,901,612
0,3486,1,13,860,708
0,3486,1,16,756,462
0,3486,1,17,797,453
0,3488,1,1,776,466
0,3488,1,2,727,466
0,3488,1,3,636,470
0,3488,1,4,639,545
0,3488,1,5,825,460
0,3488,1,6,916,474
0,3488,1,7,920,555
0,3488,1,8,733,573
0,3488,1,9,643,614
0,3488,1,10,690,710
0,3488,1,11,811,567
0,3488,1,12,895,614
0,3488,1,13,860,710
0,3488,1,16,758,464
0,3488,1,17,799,453
0,3490,1,1,774,468
0,3490,1,2,725,468
0,3490,1,3,636,474
0,3490,1,4,643,551
0,3490,1,5,823,462
0,3490,1,6,914,480
0,3490,1,7,912,561
0,3490,1,8,731,573
0,3490,1,9,643,614
0,3490,1,10,690,712
0,3490,1,11,811,571
0,3490,1,12,905,610
0,3490,1,13,860,708
0,3490,1,15,790,462
0,3490,1,16,756,466
0,3490,1,17,803,447
0,3492,1,0,782,480
0,3492,1,1,774,468
0,3492,1,2,725,470
0,3492,1,3,636,478
0,3492,1,4,643,551
0,3492,1,5,823,462
0,3492,1,6,912,486
0,3492,1,7,901,565
0,3492,1,8,733,573
0,3492,1,9,643,614
0,3492,1,10,690,712
0,3492,1,11,809,571
0,3492,1,12,903,608
0,3492,1,13,860,708
0,3492,1,15,786,466
0,3492,1,16,749,464
0,3492,1,17,799,447
0,3494,1,0,778,482
0,3494,1,1,772,468
0,3494,1,2,723,472
0,3494,1,3,636,484
0,3494,1,4,647,557
0,3494,1,5,821,462
0,3494,1,6,907,492
0,3494,1,7,889,571
0,3494,1,8,733,571
0,3494,1,9,643,614
0,3494,1,10,690,712
0,3494,1,11,811,569
0,3494,1,12,899,610
0,3494,1,13,860,710
0,3494,1,15,784,470
0,3494,1,16,747,466
0,3494,1,17,795,449
0,3496,1,0,770,480
0,3496,1,1,768,468
0,3496,1,2,721,472
0,3496,1,3,636,490
0,3496,1,4,649,561
0,3496,1,5,819,462
0,3496,1,6,903,498
0,3496,1,7,879,575
0,3496,1,8,735,573
0,3496,1,9,643,614
0,3496,1,10,690,712
0,3496,1,11,811,571
0,3496,1,12,903,610
0,3496,1,13,860,708
0,3496,1,15,774,466
0,3496,1,16,741,464
0,3496,1,17,788,445
0,3498,1,0,760,488
0,3498,1,1,766,468
0,3498,1,2,719,474
0,3498,1,3,636,496
0,3498,1,4,651,565
0,3498,1,5,819,462
0,3498,1,6,899,504
0,3498,1,7,868,575
0,3498,1,8,737,577
0,3498,1,9,643,614
0,3498,1,10,692,714
0,3498,1,11,817,569
0,3498,1,12,899,614
0,3498,1,13,860,710
0,3498,1,14,751,478
0,3498,1,15,768,472
0,3498,1,16,733,464
0,3498,1,17,784,445
0,3500,1,0,751,488
0,3500,1,1,764,468
0,3500,1,2,717,476
0,3500,1,3,639,502
0,3500,1,4,655,569
0,3500,1,5,815,462
0,3500,1,6,893,510
0,3500,1,7,856,580
0,3500,1,8,741,577
0,3500,1,9,643,614
0,3500,1,10,692,714
0,3500,1,11,815,571
0,3500,1,12,899,610
0,3500,1,13,860,710
0,3500,1,14,739,478
0,3500,1,15,760,472
0,3500,1,16,725,468
0,3500,1,17,780,443
0,3502,1,0,743,488
0,3502,1,1,762,470
0,3502,1,2,712,478
0,3502,1,3,641,510
0,3502,1,4,659,571
0,3502,1,5,815,462
0,3502,1,6,885,514
0,3502,1,7,844,580
0,3502,1,8,751,584
0,3502,1,9,643,616
0,3502,1,10,692,714
0,3502,1,11,817,569
0,3502,1,12,897,614
0,3502,1,13,860,712
0,3502,1,14,729,474
0,3502,1,15,753,472
0,3502,1,16,714,464
0,3502,1,17,776,441
0,3504,1,0,739,482
0,3504,1,1,762,472
0,3504,1,2,712,480
0,3504,1,3,643,519
0,3504,1,4,661,571
0,3504,1,5,813,460
0,3504,1,6,879,519
0,3504,1,7,834,577
0,3504,1,8,749,582
0,3504,1,9,645,616
0,3504,1,10,692,714
0,3504,1,11,817,567
0,3504,1,12,899,614
0,3504,1,13,860,712
0,3504,1,14,725,472
0,3504,1,15,747,466
0,3504,1,17,772,437
0,3506,1,0,733,478
0,3506,1,1,762,472
0,3506,1,2,710,480
0,3506,1,3,649,525
0,3506,1,4,665,573
0,3506,1,5,811,460
0,3506,1,6,871,521
0,3506,1,7,821,575
0,3506,1,8,753,582
0,3506,1,9,643,618
0,3506,1,10,692,714
0,3506,1,11,827,573
0,3506,1,12,897,614
0,3506,1,13,862,710
0,3506,1,14,721,468
0,3506,1,15,741,462
0,3506,1,17,768,437
0,3508,1,0,729,474
0,3508,1,1,758,470
0,3508,1,2,708,478
0,3508,1,3,657,531
0,3508,1,4,667,573
0,3508,1,5,811,462
0,3508,1,6,864,525
0,3508,1,7,807,573
0,3508,1,8,741,577
0,3508,1,9,643,618
0,3508,1,10,692,714
0,3508,1,11,821,584
0,3508,1,12,895,616
0,3508,1,13,862,710
0,3508,1,14,714,466
0,3508,1,15,735,455
0,3508,1,17,764,433
0,3510,1,0,723,470
0,3510,1,1,756,470
0,3510,1,2,704,478
0,3510,1,3,663,537
0,3510,1,4,671,573
0,3510,1,5,807,460
0,3510,1,6,856,527
0,3510,1,7,795,567
0,3510,1,8,749,584
0,3510,1,9,643,618
0,3510,1,10,692,714
0,3510,1,11,825,584
0,3510,1,12,895,616
0,3510,1,13,860,710
0,3510,1,14,710,462
0,3510,1,15,731,453
0,3510,1,17,758,429
0,3512,1,0,717,464
0,3512,1,1,751,470
0,3512,1,2,700,480
0,3512,1,3,669,543
0,3512,1,4,673,571
0,3512,1,5,803,458
0,3512,1,6,848,529
0,3512,1,7,782,563
0,3512,1,8,760,596
0,3512,1,9,645,618
0,3512,1,10,692,712
0,3512,1,11,827,586
0,3512,1,12,893,616
0,3512,1,13,860,712
0,3512,1,14,706,453
0,3512,1,15,723,447
0,3512,1,17,753,427
0,3514,1,0,712,462
0,3514,1,1,749,468
0,3514,1,2,700,480
0,3514,1,3,682,555
0,3514,1,4,671,580
0,3514,1,5,801,458
0,3514,1,6,840,529
0,3514,1,7,772,557
0,3514,1,8,749,588
0,3514,1,9,643,616
0,3514,1,10,692,712
0,3514,1,11,823,575
0,3514,1,12,889,620
0,3514,1,13,860,712
0,3514,1,14,700,451
0,3514,1,15,719,443
0,3514,1,17,747,421
0,3516,1,0,704,455
0,3516,1,1,747,468
0,3516,1,2,698,480
0,3516,1,3,688,559
0,3516,1,4,669,586
0,3516,1,5,797,453
0,3516,1,6,832,529
0,3516,1,7,762,549
0,3516,1,8,747,580
0,3516,1,9,643,616
0,3516,1,10,692,714
0,3516,1,11,817,573
0,3516,1,12,893,618
0,3516,1,13,860,712
0,3516,1,14,694,447
0,3516,1,15,710,437
0,3516,1,17,741,417
0,3518,1,0,698,451
0,3518,1,1,743,466
0,3518,1,2,696,480
0,3518,1,3,696,559
0,3518,1,4,671,577
0,3518,1,5,795,451
0,3518,1,6,821,531
0,3518,1,7,749,543
0,3518,1,8,747,577
0,3518,1,9,643,616
0,3518,1,10,694,714
0,3518,1,11,813,569
0,3518,1,12,891,616
0,3518,1,13,860,712
0,3518,1,14,688,443
0,3518,1,15,704,433
0,3518,1,17,737,413
0,3520,1,0,692,443
0,3520,1,1,739,464
0,3520,1,2,692,480
0,3520,1,3,696,561
0,3520,1,4,667,582
0,3520,1,5,788,449
0,3520,1,6,811,531
0,3520,1,7,739,537
0,3520,1,8,743,577
0,3520,1,9,643,616
0,3520,1,10,694,712
0,3520,1,11,811,567
0,3520,1,12,889,618
0,3520,1,13,862,710
0,3520,1,14,682,435
0,3520,1,15,698,427
0,3520,1,17,731,409
0,3522,1,0,684,437
0,3522,1,1,737,462
0,3522,1,2,688,480
0,3522,1,3,704,561
0,3522,1,4,671,575
0,3522,1,5,784,445
0,3522,1,6,801,529
0,3522,1,7,725,533
0,3522,1,8,747,577
0,3522,1,9,643,616
0,3522,1,10,694,714
0,3522,1,11,813,563
0,3522,1,12,887,614
0,3522,1,13,860,710
0,3522,1,14,673,429
0,3522,1,15,690,421
0,3522,1,17,727,405
0,3524,1,0,680,433
0,3524,1,1,731,458
0,3524,1,2,684,476
0,3524,1,3,706,559
0,3524,1,4,667,573
0,3524,1,5,780,443
0,3524,1,6,793,527
0,3524,1,7,712,527
0,3524,1,8,745,573
0,3524,1,9,641,614
0,3524,1,10,694,714
0,3524,1,11,811,561
0,3524,1,12,887,616
0,3524,1,13,862,710
0,3524,1,14,667,425
0,3524,1,15,684,417
0,3524,1,17,721,401
0,3526,1,0,671,427
0,3526,1,1,727,455
0,3526,1,2,682,474
0,3526,1,3,708,557
0,3526,1,4,665,569
0,3526,1,5,776,439
0,3526,1,6,784,525
0,3526,1,7,704,525
0,3526,1,8,743,571
0,3526,1,9,643,614
0,3526,1,10,694,710
0,3526,1,11,807,559
0,3526,1,12,883,620
0,3526,1,13,860,712
0,3526,1,14,663,421
0,3526,1,15,678,411
0,3526,1,17,714,394
0,3528,1,0,665,423
0,3528,1,1,723,451
0,3528,1,2,678,470
0,3528,1,3,708,555
0,3528,1,4,661,563
0,3528,1,5,770,435
0,3528,1,6,776,521
0,3528,1,7,694,521
0,3528,1,8,743,569
0,3528,1,9,643,614
0,3528,1,10,694,708
0,3528,1,11,807,557
0,3528,1,12,881,622
0,3528,1,13,862,710
0,3528,1,14,657,415
0,3528,1,15,669,407
0,3528,1,17,708,390
0,3530,1,0,659,415
0,3530,1,1,719,447
0,3530,1,2,673,464
0,3530,1,3,704,551
0,3530,1,4,655,555
0,3530,1,5,766,431
0,3530,1,6,770,516
0,3530,1,7,688,516
0,3530,1,8,739,567
0,3530,1,9,643,616
0,3530,1,10,694,712
0,3530,1,11,805,553
0,3530,1,12,877,622
0,3530,1,13,860,712
0,3530,1,14,651,409
