,frame,human,point,x,y
0,2944,1,1,742,296
0,2944,1,2,706,298
0,2944,1,5,776,296
0,2944,1,6,790,376
0,2944,1,7,772,456
0,2944,1,8,700,432
0,2944,1,9,632,518
0,2944,1,10,628,624
0,2944,1,11,748,438
0,2944,1,12,758,574
0,2944,1,13,774,674
0,2944,1,15,714,228
0,2944,1,17,746,232
0,2946,1,0,706,240
0,2946,1,1,744,298
0,2946,1,2,712,302
0,2946,1,5,776,294
0,2946,1,6,790,376
0,2946,1,7,772,456
0,2946,1,8,702,426
0,2946,1,9,610,480
0,2946,1,10,540,564
0,2946,1,11,752,436
0,2946,1,12,758,576
0,2946,1,13,772,672
0,2946,1,15,714,228
0,2946,1,17,746,234
0,2948,1,0,704,242
0,2948,1,1,744,300
0,2948,1,2,710,306
0,2948,1,5,776,296
0,2948,1,6,788,376
0,2948,1,7,770,454
0,2948,1,8,706,426
0,2948,1,9,600,444
0,2948,1,11,754,444
0,2948,1,12,758,578
0,2948,1,13,770,674
0,2948,1,15,712,232
0,2948,1,17,746,236
0,2950,1,0,702,244
0,2950,1,1,740,300
0,2950,1,2,706,306
0,2950,1,5,774,294
0,2950,1,6,786,374
0,2950,1,7,764,454
0,2950,1,8,696,420
0,2950,1,9,606,416
0,2950,1,10,504,386
0,2950,1,11,750,440
0,2950,1,12,756,582
0,2950,1,13,770,672
0,2950,1,15,710,234
0,2950,1,17,742,238
0,2952,1,0,700,242
0,2952,1,1,740,298
0,2952,1,2,706,304
0,2952,1,3,696,366
0,2952,1,4,692,404
0,2952,1,5,776,292
0,2952,1,6,786,372
0,2952,1,7,762,452
0,2952,1,8,698,418
0,2952,1,9,610,422
0,2952,1,10,498,402
0,2952,1,11,752,434
0,2952,1,12,758,578
0,2952,1,13,768,672
0,2952,1,14,700,234
0,2952,1,15,708,232
0,2952,1,17,740,236
0,2954,1,0,700,240
0,2954,1,1,744,294
0,2954,1,2,708,300
0,2954,1,3,698,362
0,2954,1,4,692,408
0,2954,1,5,778,290
0,2954,1,6,788,372
0,2954,1,7,762,450
0,2954,1,8,700,422
0,2954,1,9,614,456
0,2954,1,10,504,478
0,2954,1,11,754,434
0,2954,1,12,764,576
0,2954,1,13,770,672
0,2954,1,14,702,230
0,2954,1,15,708,230
0,2954,1,17,740,232
0,2956,1,0,700,238
0,2956,1,1,744,292
0,2956,1,2,708,298
0,2956,1,3,702,364
0,2956,1,5,778,288
0,2956,1,6,790,370
0,2956,1,7,766,450
0,2956,1,8,700,428
0,2956,1,9,628,500
0,2956,1,10,530,564
0,2956,1,11,756,436
0,2956,1,12,770,570
0,2956,1,13,772,674
0,2956,1,14,702,230
0,2956,1,15,708,228
0,2956,1,17,742,230
0,2958,1,0,698,238
0,2958,1,1,740,292
0,2958,1,2,702,298
0,2958,1,3,696,364
0,2958,1,4,692,414
0,2958,1,5,776,288
0,2958,1,6,790,370
0,2958,1,7,772,448
0,2958,1,8,706,424
0,2958,1,9,646,534
0,2958,1,10,580,620
0,2958,1,11,756,430
0,2958,1,12,772,570
0,2958,1,13,774,672
0,2958,1,14,700,230
0,2958,1,15,706,226
0,2958,1,17,738,230
0,2960,1,0,692,238
0,2960,1,1,732,294
0,2960,1,2,694,300
0,2960,1,3,692,370
0,2960,1,4,684,448
0,2960,1,5,770,290
0,2960,1,6,790,370
0,2960,1,7,776,448
0,2960,1,8,704,434
0,2960,1,9,666,546
0,2960,1,10,614,644
0,2960,1,11,756,436
0,2960,1,12,770,572
0,2960,1,13,772,674
0,2960,1,14,694,228
0,2960,1,15,702,228
0,2960,1,17,734,232
0,2962,1,0,684,236
0,2962,1,1,726,294
0,2962,1,2,686,300
0,2962,1,3,684,386
0,2962,1,4,676,454
0,2962,1,5,764,290
0,2962,1,6,786,368
0,2962,1,7,776,448
0,2962,1,8,702,440
0,2962,1,9,672,556
0,2962,1,10,628,652
0,2962,1,11,752,438
0,2962,1,12,770,570
0,2962,1,13,772,672
0,2962,1,14,688,226
0,2962,1,15,694,228
0,2962,1,17,728,232
0,2964,1,0,676,236
0,2964,1,1,718,294
0,2964,1,2,678,302
0,2964,1,3,678,390
0,2964,1,4,672,456
0,2964,1,5,756,290
0,2964,1,6,780,366
0,2964,1,7,774,448
0,2964,1,8,696,440
0,2964,1,9,670,554
0,2964,1,10,628,656
0,2964,1,11,748,438
0,2964,1,12,768,572
0,2964,1,13,772,672
0,2964,1,14,678,226
0,2964,1,15,686,228
0,2964,1,17,720,234
0,2966,1,0,668,236
0,2966,1,1,708,294
0,2966,1,2,670,302
0,2966,1,3,668,370
0,2966,1,4,670,456
0,2966,1,5,746,290
0,2966,1,6,772,364
0,2966,1,7,770,446
0,2966,1,8,688,440
0,2966,1,9,662,554
0,2966,1,10,624,660
0,2966,1,11,742,438
0,2966,1,12,764,568
0,2966,1,13,772,672
0,2966,1,14,670,226
0,2966,1,15,680,228
0,2966,1,17,712,236
0,2968,1,0,660,238
0,2968,1,1,700,296
0,2968,1,2,660,302
0,2968,1,3,662,374
0,2968,1,4,660,454
0,2968,1,5,740,290
0,2968,1,6,764,366
0,2968,1,7,764,446
0,2968,1,8,682,440
0,2968,1,9,650,558
0,2968,1,10,620,662
0,2968,1,11,736,436
0,2968,1,12,762,568
0,2968,1,13,772,670
0,2968,1,14,660,226
0,2968,1,15,672,230
0,2968,1,17,704,238
0,2970,1,0,652,240
0,2970,1,1,690,296
0,2970,1,2,648,304
0,2970,1,3,650,376
0,2970,1,4,648,460
0,2970,1,5,734,292
0,2970,1,6,758,368
0,2970,1,7,758,446
0,2970,1,8,672,438
0,2970,1,9,640,558
0,2970,1,10,614,662
0,2970,1,11,726,432
0,2970,1,12,758,568
0,2970,1,13,772,670
0,2970,1,14,652,230
0,2970,1,15,664,232
0,2970,1,17,696,240
0,2972,1,0,644,242
0,2972,1,1,682,298
0,2972,1,2,636,306
0,2972,1,3,636,392
0,2972,1,4,634,456
0,2972,1,5,726,294
0,2972,1,6,752,368
0,2972,1,7,752,448
0,2972,1,8,662,444
0,2972,1,9,632,566
0,2972,1,10,610,666
0,2972,1,11,724,436
0,2972,1,12,754,568
0,2972,1,13,772,670
0,2972,1,14,644,232
0,2972,1,15,656,236
0,2972,1,17,688,242
0,2974,1,0,638,248
0,2974,1,1,668,302
0,2974,1,2,620,308
0,2974,1,3,610,382
0,2974,1,4,606,450
0,2974,1,5,716,298
0,2974,1,6,746,368
0,2974,1,7,744,448
0,2974,1,8,654,446
0,2974,1,9,626,574
0,2974,1,10,608,666
0,2974,1,11,714,434
0,2974,1,12,750,566
0,2974,1,13,770,672
0,2974,1,14,638,236
0,2974,1,15,652,242
0,2974,1,17,682,248
0,2976,1,0,632,254
0,2976,1,1,654,306
0,2976,1,2,604,312
0,2976,1,3,576,374
0,2976,1,4,570,438
0,2976,1,5,704,302
0,2976,1,6,740,372
0,2976,1,7,740,450
0,2976,1,8,650,450
0,2976,1,9,626,578
0,2976,1,10,608,666
0,2976,1,11,710,436
0,2976,1,12,746,566
0,2976,1,13,770,672
0,2976,1,14,630,244
0,2976,1,15,646,248
0,2976,1,17,674,254
0,2978,1,0,626,264
0,2978,1,1,640,310
0,2978,1,2,588,312
0,2978,1,3,544,364
0,2978,1,4,536,426
0,2978,1,5,692,308
0,2978,1,6,732,376
0,2978,1,7,734,452
0,2978,1,8,642,454
0,2978,1,9,622,584
0,2978,1,10,608,666
0,2978,1,11,704,438
0,2978,1,12,744,568
0,2978,1,13,770,670
0,2978,1,14,622,252
0,2978,1,15,640,258
0,2978,1,17,668,262
0,2980,1,0,620,274
0,2980,1,1,628,316
0,2980,1,2,570,320
0,2980,1,3,518,362
0,2980,1,4,508,418
0,2980,1,5,682,314
0,2980,1,6,724,376
0,2980,1,7,730,452
0,2980,1,8,636,456
0,2980,1,9,620,588
0,2980,1,10,610,666
0,2980,1,11,698,438
0,2980,1,12,740,566
0,2980,1,13,770,670
0,2980,1,14,616,260
0,2980,1,15,634,268
0,2980,1,17,658,270
0,2982,1,0,614,280
0,2982,1,1,622,320
0,2982,1,2,562,322
0,2982,1,3,502,360
0,2982,1,4,484,412
0,2982,1,5,674,318
0,2982,1,6,718,380
0,2982,1,7,726,456
0,2982,1,8,630,456
0,2982,1,9,618,590
0,2982,1,10,610,668
0,2982,1,11,690,440
0,2982,1,12,736,566
0,2982,1,13,770,672
0,2982,1,14,610,266
0,2982,1,15,628,276
0,2982,1,17,650,278
0,2984,1,0,608,288
0,2984,1,1,612,326
0,2984,1,2,552,328
0,2984,1,3,492,362
0,2984,1,4,464,410
0,2984,1,5,666,322
0,2984,1,6,712,384
0,2984,1,7,724,456
0,2984,1,8,624,458
0,2984,1,9,616,592
0,2984,1,10,610,668
0,2984,1,11,686,442
0,2984,1,12,736,570
0,2984,1,13,770,672
0,2984,1,14,604,274
0,2984,1,15,622,282
0,2984,1,16,596,266
0,2984,1,17,644,284
0,2986,1,0,602,292
0,2986,1,1,608,328
0,2986,1,2,552,332
0,2986,1,3,486,366
0,2986,1,4,450,412
0,2986,1,5,660,326
0,2986,1,6,704,388
0,2986,1,7,720,458
0,2986,1,8,622,464
0,2986,1,9,614,594
0,2986,1,10,610,670
0,2986,1,11,682,446
0,2986,1,12,734,572
0,2986,1,13,772,672
0,2986,1,14,598,278
0,2986,1,15,618,288
0,2986,1,16,592,270
0,2986,1,17,638,288
0,2988,1,0,600,296
0,2988,1,1,602,336
0,2988,1,2,540,342
0,2988,1,3,480,374
0,2988,1,4,442,420
0,2988,1,5,654,328
0,2988,1,6,698,390
0,2988,1,7,718,462
0,2988,1,8,618,468
0,2988,1,9,612,598
0,2988,1,10,610,670
0,2988,1,11,678,448
0,2988,1,12,732,572
0,2988,1,13,774,670
0,2988,1,14,594,282
0,2988,1,15,614,292
0,2988,1,16,586,274
0,2988,1,17,634,292
0,2990,1,0,596,300
0,2990,1,1,598,338
0,2990,1,2,540,344
0,2990,1,3,476,388
0,2990,1,4,440,434
0,2990,1,5,652,332
0,2990,1,6,692,394
0,2990,1,7,712,464
0,2990,1,8,616,474
0,2990,1,9,612,600
0,2990,1,10,610,670
0,2990,1,11,676,454
0,2990,1,12,732,576
0,2990,1,13,774,672
0,2990,1,14,592,284
0,2990,1,15,612,294
0,2990,1,16,584,274
0,2990,1,17,630,294
0,2992,1,0,594,302
0,2992,1,1,596,340
0,2992,1,2,542,346
0,2992,1,3,474,400
0,2992,1,4,442,452
0,2992,1,5,648,334
0,2992,1,6,684,398
0,2992,1,7,706,468
0,2992,1,8,614,478
0,2992,1,9,612,602
0,2992,1,10,612,672
0,2992,1,11,672,458
0,2992,1,12,732,578
0,2992,1,13,774,672
0,2992,1,14,590,286
0,2992,1,15,608,296
0,2992,1,16,580,278
0,2992,1,17,628,296
0,2994,1,0,592,302
0,2994,1,1,594,342
0,2994,1,2,542,348
0,2994,1,3,480,406
0,2994,1,4,454,468
0,2994,1,5,644,334
0,2994,1,6,680,400
0,2994,1,7,698,472
0,2994,1,8,612,480
0,2994,1,9,614,600
0,2994,1,10,612,672
0,2994,1,11,668,458
0,2994,1,12,734,582
0,2994,1,13,774,672
0,2994,1,14,588,288
0,2994,1,15,606,298
0,2994,1,16,576,280
0,2994,1,17,626,298
0,2996,1,0,590,304
0,2996,1,1,590,346
0,2996,1,2,536,354
0,2996,1,3,480,414
0,2996,1,4,472,478
0,2996,1,5,640,336
0,2996,1,6,676,400
0,2996,1,7,692,474
0,2996,1,8,610,482
0,2996,1,9,612,604
0,2996,1,10,612,672
0,2996,1,11,666,464
0,2996,1,12,732,582
0,2996,1,13,774,672
0,2996,1,14,586,290
0,2996,1,15,606,298
0,2996,1,16,574,280
0,2996,1,17,624,300
0,2998,1,0,588,306
0,2998,1,1,590,346
0,2998,1,2,538,352
0,2998,1,3,486,412
0,2998,1,4,496,482
0,2998,1,5,638,336
0,2998,1,6,674,400
0,2998,1,7,690,474
0,2998,1,8,608,484
0,2998,1,9,612,604
0,2998,1,10,612,672
0,2998,1,11,664,464
0,2998,1,12,732,582
0,2998,1,13,774,672
0,2998,1,14,584,292
0,2998,1,15,604,300
0,2998,1,16,572,280
0,2998,1,17,620,300
0,3000,1,0,588,308
0,3000,1,1,588,346
0,3000,1,2,536,354
0,3000,1,3,486,414
0,3000,1,4,516,478
0,3000,1,5,636,338
0,3000,1,6,672,402
0,3000,1,7,686,476
0,3000,1,8,606,484
0,3000,1,9,612,606
0,3000,1,10,612,672
0,3000,1,11,662,466
0,3000,1,12,730,580
0,3000,1,13,774,672
0,3000,1,14,584,292
0,3000,1,15,604,302
0,3000,1,16,570,282
0,3000,1,17,618,302
0,3002,1,0,588,310
0,3002,1,1,588,346
0,3002,1,2,536,354
0,3002,1,3,486,416
0,3002,1,4,532,470
0,3002,1,5,636,338
0,3002,1,6,670,402
0,3002,1,7,686,478
0,3002,1,8,606,486
0,3002,1,9,612,604
0,3002,1,10,612,672
0,3002,1,11,660,466
0,3002,1,12,728,580
0,3002,1,13,772,672
0,3002,1,14,582,294
0,3002,1,15,602,302
0,3002,1,16,570,284
0,3002,1,17,618,304
0,3004,1,0,588,310
0,3004,1,1,586,348
0,3004,1,2,536,356
0,3004,1,3,486,420
0,3004,1,4,542,460
0,3004,1,5,634,340
0,3004,1,6,668,404
0,3004,1,7,686,476
0,3004,1,8,604,488
0,3004,1,9,612,604
0,3004,1,10,612,672
0,3004,1,11,660,468
0,3004,1,12,730,580
0,3004,1,13,772,672
0,3004,1,14,582,296
0,3004,1,15,602,304
0,3004,1,16,568,286
0,3004,1,17,616,304
0,3006,1,0,588,312
0,3006,1,1,586,350
0,3006,1,2,534,356
0,3006,1,3,486,420
0,3006,1,4,548,456
0,3006,1,5,634,340
0,3006,1,6,668,404
0,3006,1,7,686,476
0,3006,1,8,604,488
0,3006,1,9,614,606
0,3006,1,10,612,672
0,3006,1,11,660,468
0,3006,1,12,728,580
0,3006,1,13,772,672
0,3006,1,14,582,296
0,3006,1,15,602,304
0,3006,1,16,568,286
0,3006,1,17,616,306
0,3008,1,0,588,312
0,3008,1,1,584,350
0,3008,1,2,534,358
0,3008,1,3,484,422
0,3008,1,4,544,458
0,3008,1,5,632,340
0,3008,1,6,668,406
0,3008,1,7,688,478
0,3008,1,8,606,488
0,3008,1,9,614,606
0,3008,1,10,614,672
0,3008,1,11,660,468
0,3008,1,12,728,580
0,3008,1,13,774,672
0,3008,1,14,582,296
0,3008,1,15,602,306
0,3008,1,16,568,288
0,3008,1,17,616,306
0,3010,1,0,588,312
0,3010,1,1,584,352
0,3010,1,2,534,360
0,3010,1,3,482,422
0,3010,1,4,538,466
0,3010,1,5,632,342
0,3010,1,6,668,406
0,3010,1,7,688,478
0,3010,1,8,606,492
0,3010,1,9,614,608
0,3010,1,10,614,672
0,3010,1,11,660,470
0,3010,1,12,730,580
0,3010,1,13,772,672
0,3010,1,14,582,298
0,3010,1,15,602,306
0,3010,1,16,568,288
0,3010,1,17,616,308
0,3012,1,0,588,312
0,3012,1,1,584,352
0,3012,1,2,530,362
0,3012,1,3,482,420
0,3012,1,4,526,476
0,3012,1,5,632,342
0,3012,1,6,668,406
0,3012,1,7,688,478
0,3012,1,8,606,492
0,3012,1,9,616,604
0,3012,1,10,614,672
0,3012,1,11,660,468
0,3012,1,12,730,580
0,3012,1,13,774,672
0,3012,1,14,582,296
0,3012,1,15,602,304
0,3012,1,16,568,290
0,3012,1,17,616,308
0,3014,1,0,588,312
0,3014,1,1,584,352
0,3014,1,2,530,360
0,3014,1,3,480,420
0,3014,1,4,508,486
0,3014,1,5,634,342
0,3014,1,6,668,406
0,3014,1,7,688,476
0,3014,1,8,606,490
0,3014,1,9,616,604
0,3014,1,10,614,672
0,3014,1,11,662,468
0,3014,1,12,728,578
0,3014,1,13,774,672
0,3014,1,14,582,296
0,3014,1,15,602,304
0,3014,1,16,568,288
0,3014,1,17,616,306
0,3016,1,0,588,312
0,3016,1,1,584,352
0,3016,1,2,528,364
0,3016,1,3,476,422
0,3016,1,4,488,490
0,3016,1,5,634,340
0,3016,1,6,668,406
0,3016,1,7,688,478
0,3016,1,8,606,490
0,3016,1,9,616,604
0,3016,1,10,614,672
0,3016,1,11,662,466
0,3016,1,12,730,578
0,3016,1,13,774,672
0,3016,1,14,582,296
0,3016,1,15,602,304
0,3016,1,16,568,288
0,3016,1,17,616,306
0,3018,1,0,588,312
0,3018,1,1,582,354
0,3018,1,2,526,368
0,3018,1,3,470,428
0,3018,1,4,470,492
0,3018,1,5,634,340
0,3018,1,6,668,404
0,3018,1,7,688,478
0,3018,1,8,608,490
0,3018,1,9,616,604
0,3018,1,10,614,672
0,3018,1,11,662,468
0,3018,1,12,732,580
0,3018,1,13,774,672
0,3018,1,14,584,296
0,3018,1,15,602,304
0,3018,1,16,568,288
0,3018,1,17,618,306
0,3020,1,0,588,312
0,3020,1,1,584,352
0,3020,1,2,528,364
0,3020,1,3,466,422
0,3020,1,4,452,488
0,3020,1,5,634,340
0,3020,1,6,668,404
0,3020,1,7,688,476
0,3020,1,8,608,488
0,3020,1,9,618,606
0,3020,1,10,616,672
0,3020,1,11,662,466
0,3020,1,12,732,580
0,3020,1,13,774,672
0,3020,1,14,584,296
0,3020,1,15,604,306
0,3020,1,16,568,288
0,3020,1,17,618,306
0,3022,1,0,588,312
0,3022,1,1,582,352
0,3022,1,2,526,366
0,3022,1,3,464,420
0,3022,1,4,440,482
0,3022,1,5,634,340
0,3022,1,6,670,404
0,3022,1,7,688,476
0,3022,1,8,610,488
0,3022,1,9,618,606
0,3022,1,10,616,670
0,3022,1,11,662,466
0,3022,1,12,732,578
0,3022,1,13,774,670
0,3022,1,14,584,298
0,3022,1,15,602,306
0,3022,1,16,568,288
0,3022,1,17,618,308
0,3024,1,0,588,312
0,3024,1,1,582,352
0,3024,1,2,522,368
0,3024,1,3,460,420
0,3024,1,4,430,476
0,3024,1,5,634,338
0,3024,1,6,670,404
0,3024,1,7,688,476
0,3024,1,8,610,490
0,3024,1,9,618,606
0,3024,1,10,616,670
0,3024,1,11,662,466
0,3024,1,12,732,578
0,3024,1,13,774,670
0,3024,1,14,582,298
0,3024,1,15,602,306
0,3024,1,16,568,288
0,3024,1,17,618,306
0,3026,1,0,588,312
0,3026,1,1,584,350
0,3026,1,2,528,362
0,3026,1,3,460,416
0,3026,1,4,426,474
0,3026,1,5,634,336
0,3026,1,6,670,404
0,3026,1,7,688,474
0,3026,1,8,610,488
0,3026,1,9,618,602
0,3026,1,10,616,670
0,3026,1,11,662,466
0,3026,1,12,730,576
0,3026,1,13,774,670
0,3026,1,14,582,296
0,3026,1,15,602,306
0,3026,1,16,568,286
0,3026,1,17,618,306
0,3028,1,0,588,312
0,3028,1,1,584,350
0,3028,1,2,528,362
0,3028,1,3,460,416
0,3028,1,4,426,474
0,3028,1,5,634,336
0,3028,1,6,670,402
0,3028,1,7,690,474
0,3028,1,8,610,486
0,3028,1,9,618,602
0,3028,1,10,616,670
0,3028,1,11,662,464
0,3028,1,12,732,576
0,3028,1,13,774,670
0,3028,1,14,584,296
0,3028,1,15,604,306
0,3028,1,16,568,286
0,3028,1,17,618,306
0,3030,1,0,588,312
0,3030,1,1,584,348
0,3030,1,2,530,362
0,3030,1,3,466,416
0,3030,1,4,430,476
0,3030,1,5,634,336
0,3030,1,6,670,402
0,3030,1,7,688,474
0,3030,1,8,610,484
0,3030,1,9,618,604
0,3030,1,10,616,670
0,3030,1,11,662,462
0,3030,1,12,732,576
0,3030,1,13,774,670
0,3030,1,14,584,296
0,3030,1,15,604,306
0,3030,1,16,568,286
0,3030,1,17,618,306
0,3032,1,0,590,312
0,3032,1,1,586,348
0,3032,1,2,532,360
0,3032,1,3,470,418
0,3032,1,4,440,484
0,3032,1,5,636,336
0,3032,1,6,670,402
0,3032,1,7,688,474
0,3032,1,8,610,484
0,3032,1,9,618,604
0,3032,1,10,616,670
0,3032,1,11,662,462
0,3032,1,12,732,576
0,3032,1,13,774,668
0,3032,1,14,584,296
0,3032,1,15,604,304
0,3032,1,16,570,284
0,3032,1,17,618,306
0,3034,1,0,590,310
0,3034,1,1,584,350
0,3034,1,2,530,364
0,3034,1,3,472,422
0,3034,1,4,456,488
0,3034,1,5,636,336
0,3034,1,6,670,400
0,3034,1,7,688,472
0,3034,1,8,612,486
0,3034,1,9,620,602
0,3034,1,10,616,668
0,3034,1,11,664,464
0,3034,1,12,732,576
0,3034,1,13,774,670
0,3034,1,14,586,296
0,3034,1,15,606,304
0,3034,1,16,570,286
0,3034,1,17,620,306
0,3036,1,0,590,310
0,3036,1,1,586,350
0,3036,1,2,532,362
0,3036,1,3,478,418
0,3036,1,4,474,492
0,3036,1,5,636,336
0,3036,1,6,672,400
0,3036,1,7,688,472
0,3036,1,8,610,486
0,3036,1,9,620,602
0,3036,1,10,616,668
0,3036,1,11,664,462
0,3036,1,12,732,574
0,3036,1,13,776,668
0,3036,1,14,586,296
0,3036,1,15,606,304
0,3036,1,16,570,284
0,3036,1,17,620,306
0,3038,1,0,590,310
0,3038,1,1,586,348
0,3038,1,2,536,360
0,3038,1,3,482,418
0,3038,1,4,496,490
0,3038,1,5,634,336
0,3038,1,6,670,400
0,3038,1,7,690,472
0,3038,1,8,610,486
0,3038,1,9,620,602
0,3038,1,10,616,668
0,3038,1,11,664,464
0,3038,1,12,730,574
0,3038,1,13,776,670
0,3038,1,14,586,294
0,3038,1,15,606,302
0,3038,1,16,570,284
0,3038,1,17,620,306
0,3040,1,0,592,310
0,3040,1,1,586,348
0,3040,1,2,534,360
0,3040,1,3,484,420
0,3040,1,4,516,486
0,3040,1,5,634,334
0,3040,1,6,670,400
0,3040,1,7,692,472
0,3040,1,8,610,486
0,3040,1,9,620,602
0,3040,1,10,616,668
0,3040,1,11,666,464
0,3040,1,12,730,572
0,3040,1,13,776,670
0,3040,1,14,586,294
0,3040,1,15,606,302
0,3040,1,16,570,284
0,3040,1,17,618,306
0,3042,1,0,590,310
0,3042,1,1,586,348
0,3042,1,2,536,358
0,3042,1,3,484,420
0,3042,1,4,530,478
0,3042,1,5,634,334
0,3042,1,6,670,400
0,3042,1,7,692,472
0,3042,1,8,610,488
0,3042,1,9,620,602
0,3042,1,10,616,668
0,3042,1,11,664,464
0,3042,1,12,732,576
0,3042,1,13,774,668
0,3042,1,14,586,294
0,3042,1,15,604,304
0,3042,1,16,568,284
0,3042,1,17,618,306
0,3044,1,0,590,310
0,3044,1,1,586,348
0,3044,1,2,538,358
0,3044,1,3,486,420
0,3044,1,4,536,474
0,3044,1,5,634,334
0,3044,1,6,670,400
0,3044,1,7,694,470
0,3044,1,8,610,486
0,3044,1,9,618,604
0,3044,1,10,616,668
0,3044,1,11,666,466
0,3044,1,12,730,574
0,3044,1,13,774,668
0,3044,1,14,586,294
0,3044,1,15,604,302
0,3044,1,16,568,286
0,3044,1,17,618,304
0,3046,1,0,590,310
0,3046,1,1,586,348
0,3046,1,2,538,358
0,3046,1,3,484,420
0,3046,1,4,534,474
0,3046,1,5,632,334
0,3046,1,6,670,400
0,3046,1,7,694,470
0,3046,1,8,610,486
0,3046,1,9,620,602
0,3046,1,10,616,668
0,3046,1,11,664,466
0,3046,1,12,732,576
0,3046,1,13,774,666
0,3046,1,14,586,294
0,3046,1,15,604,302
0,3046,1,16,568,286
0,3046,1,17,618,304
0,3048,1,0,590,310
0,3048,1,1,584,348
0,3048,1,2,534,360
0,3048,1,3,482,420
0,3048,1,4,526,478
0,3048,1,5,632,336
0,3048,1,6,668,400
0,3048,1,7,696,470
0,3048,1,8,610,486
0,3048,1,9,620,600
0,3048,1,10,616,668
0,3048,1,11,666,464
0,3048,1,12,730,574
0,3048,1,13,774,668
0,3048,1,14,586,294
0,3048,1,15,606,302
0,3048,1,16,568,284
0,3048,1,17,618,304
0,3050,1,0,590,310
0,3050,1,1,584,352
0,3050,1,2,530,366
0,3050,1,3,480,418
0,3050,1,4,514,480
0,3050,1,5,632,336
0,3050,1,6,668,402
0,3050,1,7,696,470
0,3050,1,8,610,488
0,3050,1,9,620,600
0,3050,1,10,614,668
0,3050,1,11,664,464
0,3050,1,12,730,574
0,3050,1,13,774,668
0,3050,1,14,586,294
0,3050,1,15,606,302
0,3050,1,16,568,286
0,3050,1,17,618,304
0,3052,1,0,590,310
0,3052,1,1,582,354
0,3052,1,2,526,368
0,3052,1,3,476,414
0,3052,1,4,498,484
0,3052,1,5,632,336
0,3052,1,6,668,402
0,3052,1,7,696,470
0,3052,1,8,610,486
0,3052,1,9,620,602
0,3052,1,10,614,668
0,3052,1,11,664,464
0,3052,1,12,730,574
0,3052,1,13,774,668
0,3052,1,14,586,296
0,3052,1,15,604,304
0,3052,1,16,568,286
0,3052,1,17,618,306
0,3054,1,0,590,310
0,3054,1,1,582,354
0,3054,1,2,526,368
0,3054,1,3,472,420
0,3054,1,4,482,484
0,3054,1,5,632,336
0,3054,1,6,668,402
0,3054,1,7,696,470
0,3054,1,8,610,488
0,3054,1,9,618,602
0,3054,1,10,614,668
0,3054,1,11,666,466
0,3054,1,12,728,574
0,3054,1,13,774,668
0,3054,1,14,584,296
0,3054,1,15,604,304
0,3054,1,16,568,286
0,3054,1,17,618,306
0,3056,1,0,590,310
0,3056,1,1,582,352
0,3056,1,2,528,366
0,3056,1,3,468,420
0,3056,1,4,464,486
0,3056,1,5,632,336
0,3056,1,6,668,402
0,3056,1,7,694,470
0,3056,1,8,610,486
0,3056,1,9,618,602
0,3056,1,10,614,668
0,3056,1,11,664,464
0,3056,1,12,728,574
0,3056,1,13,774,668
0,3056,1,14,584,296
0,3056,1,15,604,304
0,3056,1,16,568,286
0,3056,1,17,616,306
0,3058,1,0,588,312
0,3058,1,1,580,354
0,3058,1,2,524,370
0,3058,1,3,466,416
0,3058,1,4,448,484
0,3058,1,5,632,336
0,3058,1,6,668,402
0,3058,1,7,694,472
0,3058,1,8,610,486
0,3058,1,9,618,600
0,3058,1,10,616,668
0,3058,1,11,664,464
0,3058,1,12,730,574
0,3058,1,13,774,668
0,3058,1,14,584,296
0,3058,1,15,604,304
0,3058,1,16,568,286
0,3058,1,17,616,306
0,3060,1,0,588,312
0,3060,1,1,580,352
0,3060,1,2,526,368
0,3060,1,3,464,418
0,3060,1,4,434,480
0,3060,1,5,632,336
0,3060,1,6,668,402
0,3060,1,7,692,472
0,3060,1,8,610,486
0,3060,1,9,618,602
0,3060,1,10,614,670
0,3060,1,11,664,464
0,3060,1,12,730,574
0,3060,1,13,774,668
0,3060,1,14,582,296
0,3060,1,15,602,304
0,3060,1,16,566,286
0,3060,1,17,616,306
0,3062,1,0,588,312
0,3062,1,1,580,354
0,3062,1,2,524,368
0,3062,1,3,460,420
0,3062,1,4,424,476
0,3062,1,5,632,336
0,3062,1,6,668,402
0,3062,1,7,692,472
0,3062,1,8,610,488
0,3062,1,9,618,602
0,3062,1,10,616,670
0,3062,1,11,662,466
0,3062,1,12,730,576
0,3062,1,13,774,670
0,3062,1,14,582,296
0,3062,1,15,602,304
0,3062,1,16,566,288
0,3062,1,17,616,306
0,3064,1,0,588,312
0,3064,1,1,580,354
0,3064,1,2,524,370
0,3064,1,3,458,424
0,3064,1,4,418,474
0,3064,1,5,632,338
0,3064,1,6,668,402
0,3064,1,7,692,472
0,3064,1,8,610,488
0,3064,1,9,618,604
0,3064,1,10,616,670
0,3064,1,11,662,466
0,3064,1,12,730,576
0,3064,1,13,774,670
0,3064,1,14,582,296
0,3064,1,15,602,304
0,3064,1,16,566,288
0,3064,1,17,616,306
0,3066,1,0,586,314
0,3066,1,1,582,354
0,3066,1,2,528,370
0,3066,1,3,462,426
0,3066,1,4,418,474
0,3066,1,5,632,338
0,3066,1,6,668,404
0,3066,1,7,692,474
0,3066,1,8,610,488
0,3066,1,9,618,606
0,3066,1,10,616,672
0,3066,1,11,664,468
0,3066,1,12,730,576
